"uid","namedLocation","domainID","siteID","plotID","setDate","collectDate","receivedDate","sortDate","sampleID","subsampleID","totalWeight","subsampleWeight","bycatchWeight","sampleCondition","remarks","sortedBy","laboratoryName"
"27d21173-e9c9-4def-a301-5812c76c0bef","SRER_036.mosquitoPoint.mos","D14","SRER","SRER_036","2016-07-07T00:57Z","2016-07-07T14:54Z","2016-08-25","2016-09-01","SRER_036.20160707.0754","SRER_036.20160707.0754.S.01",0.092,0.092,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"c33e2b6c-891b-4896-8bab-697922fac2e9","SRER_038.mosquitoPoint.mos","D14","SRER","SRER_038","2016-07-07T01:05Z","2016-07-07T15:03Z","2016-08-25","2016-09-01","SRER_038.20160707.0803","SRER_038.20160707.0803.S.01",0.06,0.06,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"b8e9d3dd-2a79-489b-abde-cda40a6a8739","SRER_040.mosquitoPoint.mos","D14","SRER","SRER_040","2016-07-07T01:29Z","2016-07-07T15:38Z","2016-08-25","2016-09-01","SRER_040.20160707.0838","SRER_040.20160707.0838.S.01",0.015,0.015,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"953c3c80-38a7-4e82-aa2a-81497e33d0c2","SRER_035.mosquitoPoint.mos","D14","SRER","SRER_035","2016-07-07T01:42Z","2016-07-07T15:50Z","2016-08-25","2016-09-01","SRER_035.20160707.0850","SRER_035.20160707.0850.S.01",0.02,0.02,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"975c9c31-a92b-44df-bb9e-93b2f5904f78","SRER_041.mosquitoPoint.mos","D14","SRER","SRER_041","2016-07-07T01:55Z","2016-07-07T16:03Z","2016-08-25","2016-09-01","SRER_041.20160707.0903","SRER_041.20160707.0903.S.01",0.06,0.06,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"67a58ff0-a649-4650-bb73-81a2ebd4196a","SRER_039.mosquitoPoint.mos","D14","SRER","SRER_039","2016-07-07T02:10Z","2016-07-07T15:22Z","2016-08-25","2016-09-01","SRER_039.20160707.0822","SRER_039.20160707.0822.S.01",0.115,0.115,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"776948a1-238d-4a1d-b3e0-088d824c9197","SRER_037.mosquitoPoint.mos","D14","SRER","SRER_037","2016-07-07T23:56Z","2016-07-08T13:25Z","2016-08-25","2016-09-01","SRER_037.20160708.0625","SRER_037.20160708.0625.S.01",0.062,0.062,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"b1a5adde-74c3-49d5-80f8-5d2e04389d51","SRER_032.mosquitoPoint.mos","D14","SRER","SRER_032","2016-07-08T00:04Z","2016-07-08T13:33Z","2016-08-25","2016-09-01","SRER_032.20160708.0633","SRER_032.20160708.0633.S.01",0.05,0.05,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"201fbb55-4f38-4dba-96a7-2a50edb7cc65","SRER_033.mosquitoPoint.mos","D14","SRER","SRER_033","2016-07-08T00:15Z","2016-07-08T13:39Z","2016-08-25","2016-09-01","SRER_033.20160708.0639","SRER_033.20160708.0639.S.01",0.017,0.017,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"f54e0315-ac14-4165-abcc-88dd6ed6b4cb","SRER_034.mosquitoPoint.mos","D14","SRER","SRER_034","2016-07-08T00:35Z","2016-07-08T13:56Z","2016-08-25","2016-09-01","SRER_034.20160708.0656","SRER_034.20160708.0656.S.01",0.045,0.045,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"7ac48f7b-076a-4875-ad7b-e08530dbf4cd","SRER_036.mosquitoPoint.mos","D14","SRER","SRER_036","2016-07-08T00:35Z","2016-07-08T14:16Z","2016-08-25","2016-09-01","SRER_036.20160708.0716","SRER_036.20160708.0716.S.01",0.015,0.015,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"f5c8d746-c8a6-43c2-8b7a-6a1eaa47c328","SRER_038.mosquitoPoint.mos","D14","SRER","SRER_038","2016-07-08T01:01Z","2016-07-08T14:24Z","2016-08-25","2016-09-01","SRER_038.20160708.0724","SRER_038.20160708.0724.S.01",0.147,0.147,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"617512d9-16de-4eab-8404-8bfbec5418d1","SRER_040.mosquitoPoint.mos","D14","SRER","SRER_040","2016-07-08T01:06Z","2016-07-08T15:11Z","2016-08-25","2016-09-01","SRER_040.20160708.0811","SRER_040.20160708.0811.S.01",0.025,0.025,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"8fc75fe2-50c8-4399-8179-64a8eeaac899","SRER_035.mosquitoPoint.mos","D14","SRER","SRER_035","2016-07-08T01:35Z","2016-07-08T13:18Z","2016-08-25","2016-09-01","SRER_035.20160708.0618","SRER_035.20160708.0618.S.01",0.015,0.015,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"090f3eb0-808b-49bc-ad6d-e9edf20c3748","SRER_041.mosquitoPoint.mos","D14","SRER","SRER_041","2016-07-08T01:48Z","2016-07-08T15:30Z","2016-08-25","2016-09-01","SRER_041.20160708.0830","SRER_041.20160708.0830.S.01",0.11,0.11,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"58ff637c-294f-4367-a62c-e824e6836312","SRER_039.mosquitoPoint.mos","D14","SRER","SRER_039","2016-07-08T02:07Z","2016-07-08T14:54Z","2016-08-25","2016-09-01","SRER_039.20160708.0754","SRER_039.20160708.0754.S.01",0.16,0.16,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"c3fac13c-7f92-4e17-8ea6-d9ed41b8bdc0","SRER_034.mosquitoPoint.mos","D14","SRER","SRER_034","2016-07-21T01:12Z","2016-07-21T14:01Z","2016-08-25","2016-09-08","SRER_034.20160721.0701","SRER_034.20160721.0701.S.01",0.002,0.002,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"aa88fc41-67b6-402f-b9f9-ae80f5577344","SRER_037.mosquitoPoint.mos","D14","SRER","SRER_037","2016-07-21T01:30Z","2016-07-21T13:20Z","2016-08-25","2016-09-08","SRER_037.20160721.0620","SRER_037.20160721.0620.S.01",0.002,0.002,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"73f2a655-7e15-446f-af82-4d0fa932909f","SRER_036.mosquitoPoint.mos","D14","SRER","SRER_036","2016-07-21T01:32Z","2016-07-21T14:23Z","2016-08-25","2016-09-08","SRER_036.20160721.0723","SRER_036.20160721.0723.S.01",0.007,0.007,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"772d21f9-094e-43b3-bfcb-41d700fcd602","SRER_033.mosquitoPoint.mos","D14","SRER","SRER_033","2016-07-21T01:50Z","2016-07-21T13:42Z","2016-08-25","2016-09-08","SRER_033.20160721.0642","SRER_033.20160721.0642.S.01",0.002,0.002,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"598c16b2-d377-4338-b967-1bdbce958ec1","SRER_038.mosquitoPoint.mos","D14","SRER","SRER_038","2016-07-21T02:38Z","2016-07-21T14:31Z","2016-08-25","2016-09-08","SRER_038.20160721.0731","SRER_038.20160721.0731.S.01",0.002,0.002,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"fb86d821-984e-4db0-9cb7-561b86535bf7","SRER_039.mosquitoPoint.mos","D14","SRER","SRER_039","2016-07-21T03:17Z","2016-07-21T15:05Z","2016-08-25","2016-09-08","SRER_039.20160721.0805","SRER_039.20160721.0805.S.01",0.007,0.007,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"75de72af-2191-4635-80ac-2db48d9b2463","SRER_035.mosquitoPoint.mos","D14","SRER","SRER_035","2016-07-21T03:48Z","2016-07-21T15:36Z","2016-08-25","2016-09-08","SRER_035.20160721.0836","SRER_035.20160721.0836.S.01",0.012,0.012,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"4b87958c-207e-49bf-8a70-f532c98b3212","SRER_041.mosquitoPoint.mos","D14","SRER","SRER_041","2016-07-21T04:01Z","2016-07-21T15:50Z","2016-08-25","2016-09-08","SRER_041.20160721.0850","SRER_041.20160721.0850.S.01",0.01,0.01,0.005,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"307c1464-f09d-4d8d-9c46-1459db577b20","SRER_041.mosquitoPoint.mos","D14","SRER","SRER_041","2016-07-21T15:50Z","2016-07-22T02:33Z","2016-08-25","2016-09-08","SRER_041.20160721.1933","SRER_041.20160721.1933.S.01",0.005,0.005,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"e8f37057-0efa-4983-abd0-836203d7ac51","SRER_037.mosquitoPoint.mos","D14","SRER","SRER_037","2016-07-22T00:06Z","2016-07-22T13:40Z","2016-08-25","2016-09-08","SRER_037.20160722.0640","SRER_037.20160722.0640.S.01",0.002,0.002,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"b7fc9d5d-03ad-452b-8556-737783909229","SRER_035.mosquitoPoint.mos","D14","SRER","SRER_035","2016-07-22T02:20Z","2016-07-22T15:34Z","2016-08-25","2016-09-08","SRER_035.20160722.0834","SRER_035.20160722.0834.S.01",0.01,0.01,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"199308ec-046b-43ec-9d79-26f89ccd8a72","SRER_039.mosquitoPoint.mos","D14","SRER","SRER_039","2016-08-04T01:03Z","2016-08-04T13:41Z","2016-08-25","2016-09-09","SRER_039.20160804.0641","SRER_039.20160804.0641.S.01",0.1,0.1,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"5ddde547-7e7e-4960-8e7c-d732d4048182","SRER_041.mosquitoPoint.mos","D14","SRER","SRER_041","2016-08-04T01:22Z","2016-08-04T14:00Z","2016-08-25","2016-09-09","SRER_041.20160804.0700","SRER_041.20160804.0700.S.01",0.06,0.06,0.008,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"68781d93-9147-4c9e-b080-b9edc6dac538","SRER_035.mosquitoPoint.mos","D14","SRER","SRER_035","2016-08-04T01:33Z","2016-08-04T14:15Z","2016-08-25","2016-09-09","SRER_035.20160804.0715","SRER_035.20160804.0715.S.01",0.017,0.017,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"08de9080-336d-47ae-9f3c-748576365169","SRER_040.mosquitoPoint.mos","D14","SRER","SRER_040","2016-08-04T01:52Z","2016-08-04T14:29Z","2016-08-25","2016-09-09","SRER_040.20160804.0729","SRER_040.20160804.0729.S.01",0.002,0.002,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"948eda71-440a-4ac4-8158-d32a78e5d0d6","SRER_036.mosquitoPoint.mos","D14","SRER","SRER_036","2016-08-04T02:14Z","2016-08-04T14:56Z","2016-08-25","2016-09-09","SRER_036.20160804.0756","SRER_036.20160804.0756.S.01",0.067,0.067,0.02,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"50ee1ca6-8804-4e5a-96f0-77371809f547","SRER_038.mosquitoPoint.mos","D14","SRER","SRER_038","2016-08-04T02:24Z","2016-08-04T15:04Z","2016-08-25","2016-09-09","SRER_038.20160804.0804","SRER_038.20160804.0804.S.01",0.13,0.13,0.005,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"c464cdae-e7de-42fd-a5d3-e6cca7458e36","SRER_034.mosquitoPoint.mos","D14","SRER","SRER_034","2016-08-04T03:04Z","2016-08-04T15:31Z","2016-08-25","2016-09-09","SRER_034.20160804.0831","SRER_034.20160804.0831.S.01",0.002,0.002,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"6703c7cd-8cb7-474d-94a7-1562ff0f83a6","SRER_041.mosquitoPoint.mos","D14","SRER","SRER_041","2016-08-04T14:00Z","2016-08-05T02:42Z","2016-08-25","2016-09-09","SRER_041.20160804.1942","SRER_041.20160804.1942.S.01",0.005,0.005,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"42c0674d-9582-49f4-9968-23bd13511e8d","SRER_035.mosquitoPoint.mos","D14","SRER","SRER_035","2016-08-04T14:11Z","2016-08-05T02:31Z","2016-08-25","2016-09-09","SRER_035.20160804.1931","SRER_035.20160804.1931.S.01",0.002,0.002,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"7e60140c-ae1d-4633-8c95-ba3d863ce624","SRER_040.mosquitoPoint.mos","D14","SRER","SRER_040","2016-08-04T14:29Z","2016-08-05T02:19Z","2016-08-25","2016-09-09","SRER_040.20160804.1919","SRER_040.20160804.1919.S.01",0.002,0.002,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"8973cb9d-a452-4c49-8985-2d6f07d0c2e3","SRER_036.mosquitoPoint.mos","D14","SRER","SRER_036","2016-08-04T14:56Z","2016-08-05T01:27Z","2016-08-25","2016-09-09","SRER_036.20160804.1827","SRER_036.20160804.1827.S.01",0.002,0.002,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"076c89cc-f5db-4360-ad7f-1ac03ad43264","SRER_037.mosquitoPoint.mos","D14","SRER","SRER_037","2016-08-05T00:23Z","2016-08-05T13:16Z","2016-08-25","2016-09-09","SRER_037.20160805.0616","SRER_037.20160805.0616.S.01",0.047,0.047,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"b64c78eb-15ba-447a-b6c9-860469efe3bb","SRER_032.mosquitoPoint.mos","D14","SRER","SRER_032","2016-08-05T00:33Z","2016-08-05T13:29Z","2016-08-25","2016-09-09","SRER_032.20160805.0629","SRER_032.20160805.0629.S.01",0.03,0.03,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"603ebc7f-dadd-40b3-a55d-482ebdbb5a87","SRER_039.mosquitoPoint.mos","D14","SRER","SRER_039","2016-08-05T00:45Z","2016-08-05T14:53Z","2016-08-25","2016-09-09","SRER_039.20160805.0753","SRER_039.20160805.0753.S.01",0.052,0.052,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"e21305f5-05d9-474a-909b-cc01798d87f3","SRER_036.mosquitoPoint.mos","D14","SRER","SRER_036","2016-08-05T01:26Z","2016-08-05T14:19Z","2016-08-25","2016-09-09","SRER_036.20160805.0719","SRER_036.20160805.0719.S.01",0.032,0.032,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"a82212ce-08bd-46e3-8fa2-5b16153ac514","SRER_038.mosquitoPoint.mos","D14","SRER","SRER_038","2016-08-05T01:36Z","2016-08-05T14:26Z","2016-08-25","2016-09-09","SRER_038.20160805.0726","SRER_038.20160805.0726.S.01",0.055,0.055,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"4bfce67a-c944-463d-a5c0-0fabb1a1e34d","SRER_040.mosquitoPoint.mos","D14","SRER","SRER_040","2016-08-05T02:19Z","2016-08-05T15:07Z","2016-08-25","2016-09-09","SRER_040.20160805.0807","SRER_040.20160805.0807.S.01",0.007,0.007,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"07f2524e-a5a7-4a3f-b8c3-71066fe998a7","SRER_035.mosquitoPoint.mos","D14","SRER","SRER_035","2016-08-05T02:31Z","2016-08-05T15:24Z","2016-08-25","2016-09-09","SRER_035.20160805.0824","SRER_035.20160805.0824.S.01",0.017,0.017,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"3e5b4aa7-de7b-4dd3-96f1-15b60517a572","SRER_041.mosquitoPoint.mos","D14","SRER","SRER_041","2016-08-05T02:41Z","2016-08-05T15:39Z","2016-08-25","2016-09-09","SRER_041.20160805.0839","SRER_041.20160805.0839.S.01",0.057,0.057,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"53f68b60-89b4-4b33-9085-d934a55270ec","SRER_039.mosquitoPoint.mos","D14","SRER","SRER_039","2016-08-18T01:33Z","2016-08-18T15:43Z","2016-08-25","2016-09-09","SRER_039.20160818.0843","SRER_039.20160818.0843.S.01",0.025,0.025,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"e2c0fd43-5ee3-4e71-9189-9b4a9c831428","SRER_036.mosquitoPoint.mos","D14","SRER","SRER_036","2016-08-18T02:22Z","2016-08-18T15:05Z","2016-08-25","2016-09-09","SRER_036.20160818.0805","SRER_036.20160818.0805.S.01",0.005,0.005,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"1dda9fcf-f10d-424e-96ce-335d35176847","SRER_038.mosquitoPoint.mos","D14","SRER","SRER_038","2016-08-18T02:27Z","2016-08-18T15:11Z","2016-08-25","2016-09-09","SRER_038.20160818.0811","SRER_038.20160818.0811.S.01",0.005,0.005,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"69524534-6038-46ec-9802-5058cd9ea360","SRER_034.mosquitoPoint.mos","D14","SRER","SRER_034","2016-08-18T02:59Z","2016-08-18T14:45Z","2016-08-25","2016-09-09","SRER_034.20160818.0745","SRER_034.20160818.0745.S.01",0.002,0.002,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"ad92e009-6553-46be-bfbb-223de059fcc6","SRER_033.mosquitoPoint.mos","D14","SRER","SRER_033","2016-08-18T03:20Z","2016-08-18T14:26Z","2016-08-25","2016-09-09","SRER_033.20160818.0726","SRER_033.20160818.0726.S.01",0.005,0.005,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"907cdff1-622f-48f8-b256-b0202538c77a","SRER_032.mosquitoPoint.mos","D14","SRER","SRER_032","2016-08-18T03:36Z","2016-08-18T14:21Z","2016-08-25","2016-09-09","SRER_032.20160818.0721","SRER_032.20160818.0721.S.01",0.017,0.017,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"5776fa45-454f-4d83-b445-9377c0a5c4ec","SRER_037.mosquitoPoint.mos","D14","SRER","SRER_037","2016-08-18T03:50Z","2016-08-18T14:09Z","2016-08-25","2016-09-09","SRER_037.20160818.0709","SRER_037.20160818.0709.S.01",0.007,0.007,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"5826e17e-449f-4bab-a601-7a2d5c8de06f","SRER_033.mosquitoPoint.mos","D14","SRER","SRER_033","2016-08-18T14:29Z","2016-08-19T02:11Z","2016-08-25","2016-09-09","SRER_033.20160818.1911","SRER_033.20160818.1911.S.01",0.002,0.002,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"6d8e4b37-1e9a-4414-b919-eee545ae8166","SRER_041.mosquitoPoint.mos","D14","SRER","SRER_041","2016-08-19T00:24Z","2016-08-19T15:35Z","2016-08-25","2016-09-09","SRER_041.20160819.0835","SRER_041.20160819.0835.S.01",0.045,0.045,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"dbe18d65-4fff-41a2-ba4c-8e5f696baa02","SRER_035.mosquitoPoint.mos","D14","SRER","SRER_035","2016-08-19T00:34Z","2016-08-19T15:19Z","2016-08-25","2016-09-09","SRER_035.20160819.0819","SRER_035.20160819.0819.S.01",0.107,0.107,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"1d6a4bd1-187b-4ef0-94ab-071bef9be495","SRER_040.mosquitoPoint.mos","D14","SRER","SRER_040","2016-08-19T00:47Z","2016-08-19T14:57Z","2016-08-25","2016-09-09","SRER_040.20160819.0757","SRER_040.20160819.0757.S.01",0.005,0.005,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"d777b235-77b0-43f3-afb7-09d1a164611b","SRER_039.mosquitoPoint.mos","D14","SRER","SRER_039","2016-08-19T00:57Z","2016-08-19T14:41Z","2016-08-25","2016-09-09","SRER_039.20160819.0741","SRER_039.20160819.0741.S.01",0.027,0.027,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"e7d19a94-0e62-4e3d-b393-025b77edc402","SRER_036.mosquitoPoint.mos","D14","SRER","SRER_036","2016-08-19T01:23Z","2016-08-19T14:03Z","2016-08-25","2016-09-09","SRER_036.20160819.0703","SRER_036.20160819.0703.S.01",0.01,0.01,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"6b524f0c-a6ac-4668-a076-fa6cffd421fd","SRER_038.mosquitoPoint.mos","D14","SRER","SRER_038","2016-08-19T01:30Z","2016-08-19T14:10Z","2016-08-25","2016-09-09","SRER_038.20160819.0710","SRER_038.20160819.0710.S.01",0.007,0.007,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"1681f517-4b1c-411b-8d12-e7354a5906ab","SRER_037.mosquitoPoint.mos","D14","SRER","SRER_037","2016-08-19T01:52Z","2016-08-19T13:00Z","2016-08-25","2016-09-09","SRER_037.20160819.0600","SRER_037.20160819.0600.S.01",0.007,0.007,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"5f2521a2-f990-47be-80e5-a9771fed439e","SRER_032.mosquitoPoint.mos","D14","SRER","SRER_032","2016-08-19T02:00Z","2016-08-19T13:08Z","2016-08-25","2016-09-09","SRER_032.20160819.0608","SRER_032.20160819.0608.S.01",0.012,0.012,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"f3b4e294-8a33-4cca-8da0-11a7ef9c887c","SRER_033.mosquitoPoint.mos","D14","SRER","SRER_033","2016-08-19T02:14Z","2016-08-19T13:17Z","2016-08-25","2016-09-09","SRER_033.20160819.0617","SRER_033.20160819.0617.S.01",0.002,0.002,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
"2a407cfa-a9c7-4e87-9b51-97f6ae098e31","SRER_037.mosquitoPoint.mos","D14","SRER","SRER_037","2016-08-31T23:31Z","2016-09-01T13:16Z","2016-11-01","2016-11-21","SRER_037.20160901.0616","SRER_037.20160901.0616.S.01",0.007,0.007,0,"No known compromise",NA,"3Mdlhdfvdu52aMc80wCEaGKXL6VxjQtCAs3g1F6VnFDq6PhDvxaK5w==","Vector Disease Control International"
